grvi_mean,grvi_std,exg_mean,exg_std,green_ratio,gradient_mean,gradient_std,gradient_max,edge_density,texture_variance,intensity_mean,intensity_std,shadow_ratio,brightness_ratio,contrast_mean,local_variance,lbp_entropy,texture_contrast,texture_homogeneity,texture_energy,image_width,image_height,aspect_ratio,image_name,image_file
-0.0118857119393201,0.07644583217842701,0.5729231590057517,0.08389354560333138,0.3329358381332947,80.29979902560646,78.7639156187544,816.7068017348698,0.1,1685.4239246509487,99.75384201720841,41.05391485170384,0.2400095602294455,0.24967973231357551,55.27444431166348,297.7729891472276,2.2681268064342035,297.7729891472276,0.003347022777575204,11338.479932697894,1600,523,3.0592734225621414,12,12.jpeg
-0.012051122964491505,0.07602245911073949,0.5790797305797339,0.08607498940537861,0.3329397288300548,80.30063644793026,78.76371477112303,816.7068017348698,0.09999760994263862,1685.4294657434627,99.75371773422562,41.053982337204054,0.2400011950286807,0.24968331739961758,55.27220004780115,297.7733908986617,2.2681391142189113,297.7733908986617,0.003347018276936118,11338.460276644355,1600,523,3.0592734225621414,12,12.jpg
0.29434650604744156,0.24488571673249343,0.40318382841254036,0.14193001216517565,0.3735543176599476,100.02127377173382,77.03949668016723,820.8191030915399,0.0999884210807585,1154.5458798586171,68.07084851210888,33.97860915132662,0.24247815592350788,0.2443552768697728,77.89383801091981,372.2812757475084,2.234227356172909,372.2812757475084,0.0026789449805578007,5415.905021269586,1492,602,2.478405315614618,13,13.jpeg
0.29380578453551287,0.2444760676922893,0.3918468848209121,0.14410013417699033,0.37331013294084703,99.88152364665987,76.87211316245234,820.8191030915399,0.09999844129933287,1152.1810845765847,68.09521434360889,33.94379301988192,0.24234009957870548,0.24433857650548219,77.85396867457003,371.1262034718944,2.234394619377797,371.1262034718944,0.0026872603720730108,5418.013097606727,1492,602,2.478405315614618,13,13.jpg
0.2510357038905529,0.15298225912748908,0.4597173147047481,0.13048061712045655,0.34722485773055506,67.77216793498275,42.263052994674474,509.0540246378571,0.09998926526717557,367.7202205441738,45.0939491889313,19.17603245054028,0.24830629770992366,0.24869871183206108,35.54608301526718,142.44907962595417,2.1974824081703153,142.44907962595417,0.006971114785870473,2258.735394372136,1600,524,3.053435114503817,14,14.jpeg
0.25105184698725885,0.15297233944184907,0.47201365275124124,0.13391302022761406,0.3472200817460716,67.771968117681,42.2621688927236,509.0540246378571,0.09999761450381679,367.71078748242746,45.09392175572519,19.175786489279325,0.24833373091603053,0.2487082538167939,35.54541626908397,142.44554082824436,2.1974865683570686,142.44554082824436,0.006971286763088424,2258.727025965649,1600,524,3.053435114503817,14,14.jpg
0.21763268562582308,0.30282810059377546,0.43812935311235207,0.08901953449613481,0.3579418087925058,73.3233345260189,77.24901713954654,868.213107479955,0.09999263668981274,1316.1635509218975,42.44279265811035,36.278968437951725,0.24165937773335,0.24420529801324503,52.61302123310901,272.4010288463255,2.262711443287554,272.4010288463255,0.0036576307127288996,2845.1531706949213,1484,604,2.456953642384106,1_11zon,1_11zon.jpg
0.1377560871135534,0.18344169270651953,0.4066473576977006,0.1296306725534811,0.35340222032145074,83.9170991255898,71.13005136935278,920.5563535167198,0.09999842135055716,1293.6869722933718,69.60233933295295,35.967860268486525,0.242756818074183,0.24583631209448442,55.2159062462648,284.7876523850011,2.2583955809112646,284.7876523850011,0.0034991014890063976,5853.384960527902,1483,598,2.479933110367893,33_11zon,33_11zon.jpg
0.32322245236898284,0.23386889868232144,0.482846438454201,0.11845525373756463,0.376694412500813,89.95066284074947,58.782492994919245,771.7046066987031,0.09998434004474273,704.2452449052732,55.8220548098434,26.537619427998308,0.24936017897091722,0.2470089485458613,63.07440827740492,266.00092500044747,2.2715234967170477,266.00092500044747,0.0037453053767447586,3554.346123097984,1490,600,2.4833333333333334,44_11zon,44_11zon.jpg
-0.08735049034774688,0.07096767268188275,0.44682311919223167,0.07769349377618792,0.322058978577069,88.01087076076054,84.15271926259283,838.4676499424411,0.09998890836087757,2215.973025495144,116.22618292331241,47.07412267366376,0.24926462432618293,0.24461944586170944,54.816344639410815,339.29656442423305,2.245146875870741,339.29656442423305,0.0029386132701396984,15385.202057994187,1478,610,2.422950819672131,5,5.jpeg
-0.08738235027180706,0.07078554602363908,0.4468342590557753,0.07763092823434675,0.3220601946363076,88.00988994386698,84.14914712548308,838.0214794383256,0.09997781672175514,2215.911329408738,116.22611415514984,47.07346736122949,0.2492612968344462,0.24461722753388496,54.81649104904723,339.27943087646156,2.245137280654924,339.27943087646156,0.0029387612334494883,15385.141510138206,1478,610,2.422950819672131,5,5.jpg
0.10496091208258065,0.1701164565173335,0.37700949135153716,0.1391531543277049,0.3319995384387694,99.63077517792321,71.38381057166626,895.0318430089512,0.09995759061983617,1095.637029368057,77.79605043420173,33.10040829609292,0.23919000281264283,0.24310572900186336,70.47668033435292,353.41580956650137,2.2685068055504103,353.41580956650137,0.0028215445615226245,6794.446682962412,1497,608,2.4621710526315788,6,6.jpeg
0.10499391060389836,0.1698030411922746,0.3593783167467138,0.14268030308629112,0.33198330568987555,99.62135124064318,71.37404026508972,895.0318430089512,0.09998945258938931,1095.4741423533017,77.7969172995113,33.09794770606331,0.23918890412403754,0.2431035316246528,70.47565855395001,353.34288849277493,2.2685361699204165,353.34288849277493,0.002822125213951881,6794.4915951675275,1497,608,2.4621710526315788,6,6.jpg
-0.06957741036416075,0.037892005862291946,0.2589417809701388,0.056775589656046295,0.32741095612284865,48.661859734357165,51.87767300611711,790.5909182377445,0.1,988.621058561083,155.8082234345351,31.44234499144558,0.2485709203036053,0.24985294117647058,29.088739326375713,121.91947941935481,2.2161144045114387,121.91947941935481,0.008135407054470007,25142.904068967735,1600,527,3.0360531309297913,7,7.jpeg
-0.06958257387239529,0.037858366601637224,0.2654345361543581,0.058055299370839294,0.32740904598396575,48.65885004803223,51.82805172206284,790.5909182377445,0.09999881404174574,988.4202613993995,155.80803130929792,31.439151728368874,0.2485673624288425,0.24985768500948766,29.089087998102467,121.7916258595826,2.216302786852051,121.7916258595826,0.008143877833685028,25142.77125601898,1600,527,3.0360531309297913,7,7.jpg
0.13677881790350843,0.19666465674628045,0.4501737267344789,0.0512756532406362,0.36083793808540526,81.13421834020363,71.66194065634474,659.748436906068,0.09999718947966027,1406.3496779356246,65.59160891047368,37.50132901559123,0.23951928860109162,0.24392393607752538,50.73015519693316,277.0717507963328,2.25367970555106,277.0717507963328,0.00359619413743479,5431.537086603823,1485,599,2.4791318864774623,8,8.jpeg
0.13664331998663473,0.19632386151868475,0.43681566502185776,0.0522524389128332,0.3608493456037316,81.13720113754302,71.6625956013471,659.748436906068,0.09999269264711669,1406.333953932888,65.59174831228253,37.50111936906535,0.2395204128092275,0.24391943924498183,50.73900046654638,277.0902610145978,2.2537099618121923,277.0902610145978,0.0035959547678928137,5431.521139580109,1485,599,2.4791318864774623,8,8.jpg
-0.018330188889216215,0.08957764382514949,0.6612813933036228,0.0811333149675364,0.33004545605138647,93.80831099774883,92.17473505015442,864.1307771396642,0.0999974956515404,2525.377911584515,87.02225910444498,50.25313832572564,0.2425415949512335,0.24848031582110755,44.885073172508626,411.4919881904035,2.13797990149318,411.4919881904035,0.0024242895101720297,9686.759503035273,1494,588,2.5408163265306123,9,9.jpeg
-0.01832639160914974,0.0895332415318393,0.6529904268966172,0.08280166669108598,0.33004983787079495,93.80952015028416,92.17210013847108,864.1307771396642,0.09999977233195821,2525.3222599620844,87.02208949175386,50.25258460976992,0.24254500997186024,0.24848486918194318,44.8865905800071,411.48525676766,2.1380519514818674,411.48525676766,0.002424329072598269,9686.681062705242,1494,588,2.5408163265306123,9,9.jpg
-0.010312997168516988,0.1309691725556123,0.6103938047243235,0.04746660771857766,0.3320601918304664,119.87349590763324,113.67642961685067,1120.7720553261488,0.09999535394039463,2552.4570713173052,120.844800880607,50.52184746540159,0.24855489676812947,0.24603959157562177,84.12772875589245,640.182897192994,2.2696492680950797,640.182897192994,0.0015596173952515816,16515.740073997866,1529,915,1.6710382513661202,badamai,badamai.jpg
0.052160751543793175,0.11541149993518103,0.6176002559406065,0.058098940032452286,0.3407896890529766,57.710116455006805,78.27744771479155,1121.8912603278447,0.09999535394039463,1269.8275994900134,85.65893276436972,35.63464044283334,0.2458094329305557,0.2429510341056514,40.43874456321679,228.15261788075338,2.2591154875752935,228.15261788075338,0.004363903887497287,8379.12774394007,1529,915,1.6710382513661202,bojjanakonda,bojjanakonda.jpg
-0.05103236144491645,0.11252599168730047,0.6466529530938483,0.029688346639848227,0.32504983657283737,88.46087836973196,93.5029570835425,1124.2962243110132,0.09999964261079959,2687.007535074206,95.64430625395362,51.83635341219718,0.24653850689939852,0.24870642978910462,58.52056310242417,399.9974305946601,2.249106762577443,399.9974305946601,0.0024937815649268566,11434.843423279619,1529,915,1.6710382513661202,hampi,hampi.jpg
-0.025622823648755937,0.07796974176009928,0.29754571583852757,0.09278938443136055,0.33303860262629803,107.89817728179483,117.04916471987463,1119.7517582035762,0.09999320960519215,1576.4161885903857,140.38086609698829,39.70410795610935,0.24594595560511354,0.24125486496049062,76.31849953718098,607.0512792146017,2.269718232041188,607.0512792146017,0.0016445981353606634,20676.152475516334,1529,915,1.6710382513661202,i12,i12.jpg
